metadata_id,location_name,simulation_location_id,latitude_wgs84,longitude_wgs84,source_type,source_dataset,observation_start,observation_end,spatial_inclusion_rule,weight_basis,evidence_type,notes
TCBIS_2170107501,초지동768,2170107501,37.31437740685817,126.8202153001305,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2170139300,고잔동796,2170139300,37.31462470819378,126.8243534658756,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2170140200,초지동770,2170140200,37.31340814895074,126.8189039692765,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2170141500,초지동764,2170141500,37.31384975334624,126.8168791478453,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160025900,속성변화점,2160025900,37.31454440171132,126.8665297303728,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2170027602,고잔동825,2170027602,37.31191979531354,126.8404501704895,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2170028100,속성변화점,2170028100,37.31199768231111,126.8390116362848,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160114100,사동1625,2160114100,37.3017512910013,126.8406396145828,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160002101,사동1636,2160002101,37.29429155801687,126.8272880742994,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160013900,안산향토사박물관,2160013900,37.29984115124453,126.8481185111593,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160015000,크래프트홉스안산상록수점,2160015000,37.30086052586644,126.8631861670384,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160015202,사동1621,2160015202,37.30286111476599,126.8390002299484,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160016000,본오3동행정복지센터,2160016000,37.30170508934059,126.8632759185636,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160018900,은혜침례교회,2160018900,37.30467058926489,126.8454290429978,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160020000,속성변화점,2160020000,37.30558961993235,126.8416250734115,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160020700,고향마을삼거리,2160020700,37.30670330832458,126.8547740737045,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160021200,안산제일교회교차로,2160021200,37.30698071386369,126.8437397611058,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160021600,세븐일레븐안산일동제일점,2160021600,37.30761474506167,126.8664915432999,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160022500,벧엘교회,2160022500,37.30849687015165,126.8656026372408,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160023000,한대앞역삼거리,2160023000,37.30903405724666,126.8525755739018,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160024000,일동사무소입구사거리,2160024000,37.31090074488215,126.86601282335,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160024400,송호고교사거리,2160024400,37.3117073388263,126.8446682613942,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160111300,이동742,2160111300,37.30915879762048,126.8454016164906,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160111400,이동742,2160111400,37.30953375438197,126.8454391094989,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160113600,사동1594,2160113600,37.30618414446223,126.8459765916896,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160114200,사동1613,2160114200,37.30132632562078,126.8382148374864,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160114400,사동1614,2160114400,37.30285114906282,126.8380273407904,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2170018100,예빛교회,2170018100,37.30621843210063,126.8167777930839,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2170023900,6단지사거리,2170023900,37.30942180709324,126.8361297926417,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2170024100,신한은행고잔지점,2170024100,37.30960674483737,126.8326353551362,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2170024101,고잔동826,2170024101,37.31140993861003,126.832787899464,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2170108101,고잔동794,2170108101,37.31469186259163,126.8234406674391,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2170143000,고잔동802,2170143000,37.31451640849334,126.8280281343921,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2170143100,고잔동802,2170143100,37.31445808838934,126.8290905391065,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2170144200,고잔동835,2170144200,37.31421650139,126.837752259142,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160037900,안산시단원구선거관리위원회,2160037900,37.29803154229522,126.8495869365831,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2170027601,안산5교사거리,2170027601,37.31400674690505,126.8418461237573,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160010100,이디야커피안산반월공원점,2160010100,37.29016274532221,126.8663414177198,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160010600,사리역,2160010600,37.29066543323285,126.8564544174765,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160011200,속성변화점,2160011200,37.29287974537505,126.8570811681422,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160011800,푸른하늘교회,2160011800,37.29355046397063,126.8629180114786,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160014201,사동1612,2160014201,37.30181323726293,126.8367863239971,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160015400,새누리장애인부모연대안산지부,2160015400,37.3012409947004,126.8456417300496,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160016200,용신고가삼거리,2160016200,37.30181327601874,126.8597759811499,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160016400,용신고가차도,2160016400,37.30199290130427,126.8562996993493,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160017500,예향교회,2160017500,37.30325443206794,126.8521778557864,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160020100,나눔과섬김교회,2160020100,37.30571477717197,126.8474463560283,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160021803,이동734,2160021803,37.30790028465854,126.8481426334639,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160022900,사리수산물,2160022900,37.30887712037428,126.8441633868198,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160023900,아이뜰어린이집,2160023900,37.31067030693843,126.8599297624099,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160025301,이동765,2160025301,37.31445048176206,126.8463783817823,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160110800,이동768,2160110800,37.312016805695,126.84617651966,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160111200,학현초교사거리,2160111200,37.31190849534014,126.8479763575264,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160111800,학현초등학교,2160111800,37.30985039312069,126.8468264806576,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160112400,속성변화점,2160112400,37.30725901190115,126.8445642093575,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2160113200,안산제일교회교차로,2160113200,37.30629227669479,126.8440767439669,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2170019300,속성변화점,2170019300,37.30696390119535,126.8211954485373,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2170020801,고잔동805,2170020801,37.30865084296597,126.8269333439664,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2170021500,화정15교,2170021500,37.30819308889588,126.8209161368151,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
TCBIS_2170022000,산돌교회,2170022000,37.30840293198075,126.8169669178521,TCBIS_stop,"Transportation Card Big Data Integrated Information System (TCBIS), Route and Stop Indicators > Station-level Usage Volume",2024-05-11,2024-05-24,All public transit stops located within the geographic boundary of the study area.,"Observed hourly boarding and alighting volumes over the 14-day observation period, aggregated by stop and hour and converted to relative weights.",observed third-party public transit data,The processed values used by the simulation are included in Demand.xlsx. Individual raw stop-query files are not required for simulation execution.
